text,text_clean,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
Indonesia dalam cerita; ada anggota DPR yang nunggak bayar listrik.; ada Anggota DPR yg jualan kaos.; Ada anggota DPR yg ingin ganti presiden dg kaos.; ; yg lebih parah lagi Rakyat yg Goblog ingin ganti presidenya dg tagar doang.; sangat lucu dan pantas di,indonesia cerita anggota dewan perwakilan rakyat menunggak bayar listrik anggota dewan perwakilan rakyat jualan kaos anggota dewan perwakilan rakyat ganti presiden kaos parah rakyat goblok ganti presidennya tagar doang lucu,1,1,0,1,0,0,0,0,1,0,1,0
"USER USER Tenggelamkan rezim yg berkuasa sa'ad ini beserta partai pengusungnya.""",tenggelamkan rezim berkuasa sa bese a ai pengusungnya,0,0,0,0,0,0,0,0,0,0,0,0
USER Itu isinya para cebong yg gk ngerti Islam....',isinya cebong nge i islam,1,1,0,1,0,0,0,0,1,0,1,0
"Gua dah kabor nak bagi gua specific task jangan masuk campur, bajingan'",gue kabur nak gue spesifik task masuk campur bajingan,1,1,1,0,0,0,0,0,1,1,0,0
"Dan siapa salah satu kroni terdkt soeharto? Gak lain Sudono Salim, alias Liem Sioe Liong. Pemilik kerajaan bisnis Salim Group. Siapa yg gak kenal nama itu bg mrka yg besar di era soeharto? Keturunan cina, aseng, minjam istilah partisan pks/gerindra/pan,",salah kroni tedekat soeha o sudono salim alias liem sioe liong pemilik kerajaan bisnis salim grup kenal nama era soeha o keturunan cina asing meminjam istilah isan partai keadilan sejahtera gerindra,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER selain harus suara yg bagus, apkah prnampilan dan wajah yg cantik/ganteng yg bkalan dipilih lolos KDI ya, ap mngkin org yg punya cacat fisik ataupun brwajah kurang cantik gak bkalan dilirik mskipun suaranya baguss...?? #ObrolanEkz",suara bagus penampilan wajah cantik ganteng dipilih lolos kdi ya orang cacat fisik berwajah cantik dilirik suaranya bagus obrolan,0,0,0,0,0,0,0,0,0,0,0,0
"Betul bang hancurkan merka bang, musnahkan china babi dibumi pertiwi indonesia, berkedok reklamasi itu ahok",bang hancurkan bang musnahkan cina babi bumi pe iwi indonesia berkedok reklamasi ahok,1,1,0,1,0,1,0,0,0,0,1,0
Sesama budha radikal harus saling melindungi? usir dubes myanmar. SaveRohingya PrayForRohingya,buddha radikal melindungi usir duta myanmar save rohingya pray for rohingya,1,0,0,1,1,1,0,0,0,0,0,1
"ð??? kylaaaaaaya Instagram Update; ; ð???Fakultas Ilmu Budaya, Universitas Indonesia; ; êµ¿ëª¨ë??ð???",kylaaaaaaya instagram pembaruan fakultas ilmu budaya universitas indonesia,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Si USER emang dungu tak bertepi. Sampah plastik yg dibahas bu USER , eh dia nyamber soal hankam. Bang fahri, after 2019 jd nelayan aja dah, soalnya sudah pasti anda gak bisa maju jd caleg independen.'",sih dungu be epi sampah plastik dibahas bu eh menyambar pertahanan keamanan bang fahri after 2019 nelayan maju calon legislatif bebas,1,1,1,0,0,0,0,0,1,1,0,0
"Kita bisu, kata bungkam\nDi matamu aku perlahan padam\nBersama debarmu yang kian samar\nSenja menghitam bersorak merayakan kepergian\nMencatat kembali sebuah kehilangan.\n\nUSER'",bisu bungkam dimana matamu perlahan padam debarmu kian samar senja menghitam bersorak merayakan kepergian mencatat kehilangan,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Iya sih, apa lagi lawannya boleh di bilang berat. Karena aparat negara juga ikut andil. Ya mudah2an aja #2019GantiPresiden biar para cukong tidak jumawa lagi, biar para cukong tidak sok berkuasa lagi dan biar megatron dapa",iya sih lawannya bilang berat aparat negara andil ya mudah mudahan 2019 ganti presiden biar cukong jumawa biar cukong sok berkuasa biar megatron,1,1,0,1,0,0,0,0,1,0,1,0
Saya sangat dapat memahami jika para birokrat (ASN) banyak yang tidak menyukai Presiden USER Sekarang sulit bagi mereka yang ingin menambah penghasilan dengan korupsi/pungli; takut sama KPK/Saber Pungli. Selain itu Jokowi memang menginginkan agar ASN be,memahami birokrat aparatur sipil negara menyukai presiden sulit menambah penghasilan korupsi pungutan liar takut komisi pemberantasan korupsi sapu bersih pungutan liar jokowi aparatur sipil negara be,0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Tutorial Ngeluarin goblok dari otak....',tutorial mengeluarkan goblok otak,0,1,0,0,0,0,0,0,0,0,0,0
USER USER nah loh skrg ngaku kalo ibu lu di gangbang sm babi sipit...emang nya mangkal dimana ibu lu itu cung? hihihihihi\xf0\x9f\x98\x86',mengakui gangbang babi sipit nya mangkal dimana cung hihi,1,1,1,0,0,1,0,0,0,1,0,0
Yusril: Kelompok Islam Tertindas di Era Jokowi.? #Fakta #2019GantiPresiden,yusril kelompok islam te indas era jokowi fakta 2019 ganti presiden,1,0,0,1,1,0,0,0,0,0,1,0
Pemerintah anti kritik Pemerintah anti Islam Pemerintah antek PKI Pemerintah antek Yahudi alasanbikinaksi kantaibanget,pemerintah anti kritik pemerintah anti islam pemerintah antek partai komunis indonesia pemerintah antek yahudi alasan bikin aksi tai banget,1,1,0,1,1,1,0,0,0,0,1,0
"Agenda Demo dari Turunkan jokowi, penjarakan Ahok trus Ke PKI besok mungkin Demo suruh Angkat Prabowo jd Presiden. Aksi299 aksimaksa",agenda demo turunkan jokowi penjarakan ahok partai komunis indonesia besok demo suruh angkat prabowo presiden aksi 299 aksi maksa,1,0,1,0,0,0,0,0,1,0,0,1
"USER Jadi ateis karena terlihat edgy itu gimana sih nder?? tolong kasih gue pencerahan dong? Karena pada dasarnya atheis itu suatu kepercayaan, bukan suatu ""alat"" untuk terlihat edgy atau terlihat keren.'",ateis edgy sih nder tolong kasih gue pencerahan dasarnya ateis kepercayaan alat edgy keren,0,0,0,0,0,0,0,0,0,0,0,0
"Kita habis-habisan aja, bang. Usir kafir & cina dari nusantara. merekalah racun akidah, tukang sogok, kristenisasi, pelacur, miras. Kafir anjing!",habis habisan bang usir kafir cina nusantara racun akidah tukang sogok kristenisasi pelacur minuman keras kafir anjing,1,1,0,1,1,1,0,1,0,0,0,1
USER USER USER USER USER USER USER USER Haha die lagi \xf0\x9f\x91\x89 USER media bloon dasar tempurung dongo!',haha media dasar tempurung dongok,1,1,0,1,0,0,0,0,1,0,1,0
"USER iya eh sumpah awalnya tuth dikit doang diujung nyadarnya pas pulang dari patbingsoo pas aku bangun sahur edan dah 1 hape :""'",iya eh sumpah tuth doang diujung menyadarinya pas pulang patbingsoo pas bangun sahur edan 1 telepon genggam,0,1,0,0,0,0,0,0,0,0,0,0
USER USER Melina berarti pernah maen sitip mah',melina bera i main sitip,0,0,0,0,0,0,0,0,0,0,0,0
"USER [temen hamil diluar nikah, suaminya adek kls gua dan di d.o pas gua dh lulus. dr wkt wisuda udh ada org tua murid yg berasa itu perut blendung bkn karna gendut. Sempet dibecandain jg kl dia hamil eh taunya beneran. Skrg udh lahiran &amp; yah m",teman hamil nikah suaminya adik kelas gue o pas gue lulus wisuda orang tua murid berasa perut melendung gendut dibecandai hamil eh taunya benaran lahiran amp ya,0,0,0,0,0,0,0,0,0,0,0,0
"W'kesian kes ma oposisi.Makin ksni y malah jd bolot.! Soal itung mengitung sri mulyani mah emang suhu y,boleh dibilang klas dunia, URL",gue kasihan kes oposisi iya bolot hitung menghitung sri mulyani suhu iya dibilang kelas dunia uniform resource locator,1,1,0,1,0,0,1,0,0,0,1,0
"USER kayak ayam kelaperan...semua dimakan, karet, batu, sampah dsb....; adeuhh",kayak ayam kelaparan dimakan karet batu sampah aduh,0,0,0,0,0,0,0,0,0,0,0,0
"Tasik Chini yg diiktiraf Rizab Biosfera oleh UNESCO sesungguhnya kaya dengan khazanah alam semulajadi, flora &amp; fauna.; ; Namun sejak 2009, persekitaran kawasan itu semakin terjejas akibat kegiatan pembalakan, perlombongan &amp; perladangan yg tidak ter",tasik chini diiktiraf rizab biosfera unesco sesungguhnya kayak khazanah alam flora amp fauna 2009 persekitaran kawasan terpengaruh akibat kegiatan pembalakan pelombongan amp perladangan ter,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Selain karena kesalahan membawa ayat agama tp Ahok juga tidak pernah spesifik bilang ulama, tp kenapa juga dituduhkan menghina ulama juga? Mohon pencerahan.",kesalahan membawa ayat agama ahok spesifik bilang ulama dituduhkan menghina ulama mohon pencerahan,0,0,0,0,0,0,0,0,0,0,0,0
"Mereka Siang MALAM Maki2 Ulama Kita, Nongkrongi Medsos Ulama2\nBela PENISTA Agama yg SOMBONGNYA Minta AMPUN.",siang malam maki maki ulama nongkrong media sosial ulama ulama bela penista agama sombongnya ampun,1,1,0,1,1,0,0,0,0,0,1,0
RT USER: USER Ada CEBONG GENDHENG NGAMUK2 belain si HOMO PENISTA AGAMA!! HAHAHA USER USER USER,cebong gila ngamuk ngamuk membela sih homo penista agama haha,1,1,1,0,1,0,0,1,0,1,0,0
USER USER masih noo,no,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Mas...saya nanya hanzola. Jangan ikutan ngegas dong..\nKan dia yg komen akidah islam ga sama dgn katolik yg bisa pake inkulturasi ? Jadi harus dgn kekerasan kan ? Budaya dikalahkan.',mas hanzola ikutan marah komen akidah islam katolik pakai inkulturasi kekerasan budaya dikalahkan,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER He he ... kalau sdh begini org lain disalahkan? Kasih tahu temen jangan semua org dan bahkan sesama muslim dibilang kafir?',he he orang disalahkan kasih teman orang muslim dibilang kafir,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER USER Udah TOLOL, bencong lagi.... bencoooooooonnnnnnggggg...... \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xaa'",tolol bencong bencoooooooonnnnnnggggg,1,1,1,0,0,0,0,1,0,1,0,0
"USER Hahaha ini masih sebarisan yg panik gerindra-PD brkoalisi jd berusaha memecah koalisi lwn jkw,Panik ya Asal bunyi gini(anak SD bs jawab:Kalau sby dibalik rezim jkw,tak sulit Ahy jd cawapres jkw,kebagian menteri,gak bakal saling sindir dll..)",haha sebarisan panik gerindra berkoalisi berusaha memecah koalisi lawan jokowi panik ya bunyi anak sekolah dasar susilo bambang yudhoyono dibalik rezim jokowi sulit agus harimurti yudhoyono calon wakil presiden jokowi kebagian menteri sindir,0,0,0,0,0,0,0,0,0,0,0,0
"Saumur nyunyuhun hulu,di ajar ngaji geus sababaraha guru,,,\nDa can pernah guru ngaji uing ngomong aya ISLAM NUSANTAR..\nPadahal da keur uing leutik NU geh ges Aya..\n\nNaha kiwari jaman rejim pak de joko Muncul islam numacem""..\nAya senam na sagala ,,\x",seumur nyunyuhun hulu ajar mengaji guru can guru mengaji berbicara islam nusantara keur nu gas naha kiwari jaman rejim deh joko muncul islam naya senam na x,0,0,0,0,0,0,0,0,0,0,0,0
USER USER \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3kira kira ekspresi pas kaget nya gimana ya?? teriak ayam ayam apa cebong cebong cebong',ekspresi pas kaget nya ya teriak ayam ayam cebong cebong cebong,0,0,0,0,0,0,0,0,0,0,0,0
USER - PPP gelar munas alim ulama bahas cawapres Jokowi,ppp gelar musyawarah nasional alim ulama bahas calon wakil presiden jokowi,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER HTI EMANG PERLU DI BUBARKAN,hati bubarkan,1,0,0,1,0,0,0,0,1,0,0,1
Emg kntl ini indihome -_-',kontol indihome,1,1,0,1,0,0,0,1,0,0,1,0
Apa boleh aku simpulkan.\nAkhirnya semua pada CUCI TANGAN mencari selamat Sendiri?...\nKalo ya..BRENGSEK... URL,simpulkan cuci tangan mencari selamat ya berengsek uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
Ayo adakan referendum bubarkan DPR RI atau KPK,ayo adakan referendum bubarkan dewan perwakilan rakyat ri komisi pemberantasan korupsi,1,0,0,1,0,0,0,0,1,0,0,1
Cina Kembali Gelontorkan Dana ke Filipina untuk Perang Marawi URL URL,cina gelontorkan dana filipina perang marawi uniform resource locator uniform resource locator,1,0,0,1,0,1,0,0,0,0,1,0
USER Pembacaan Pancasila dalam setiap upacara tak masalah diganti Syahadat NKRI yang berisi initi dari Pancasila,pembacaan pancasila upacara diganti syahadat negara kesatuan republik indonesia berisi inti pancasila,1,0,0,1,1,0,0,0,0,0,1,0
"USER Koar"" ngaku anti aseng &amp; asing cuma ada pas pilkada atau pilpres aja. \xf0\x9f\x98\x86\xf0\x9f\x98\x86'",koar mengakui anti asing amp asing pas pilihan kepala daerah pemilihan presiden,0,0,0,0,0,0,0,0,0,0,0,0
Orang Kristen BELUM TENTU orang percaya tetapi orang percaya SUDAH PASTI orang Kristen',orang kristen orang percaya orang percaya orang kristen,0,0,0,0,0,0,0,0,0,0,0,0
"Untuk pemerintah rezim tongkol, dan polisi tongkol; yang penting ulama dikasuskan ye ken?? #StopKriminalisasiUlama'",pemerintah rezim tongkol polisi tongkol ulama dikasuskan iya ken stop kriminalisasi ulama,1,1,0,1,1,0,0,0,0,0,1,0
RT USER: #Nomor2Koruptor negeri para korup diasuh cino babi URL,nomor koruptor negeri korup diasuh cina babi uniform resource locator,1,1,0,1,0,1,0,0,0,0,1,0
Hidup china komunis ! https:\/\/t.co\/b1RheVKrXl,hidup cina komunis hypertext transfer protocol over secure socket layer t co b1rhevkrxl,1,0,0,1,0,1,0,0,0,0,1,0
"USER Dowoon lah jadi keak cool2 najis minta ditabok gitu gaksie:""('",dowoon kayak keren keren najis ditabok sih,0,1,0,0,0,0,0,0,0,0,0,0
Ternyata komunis juga bisa nangis',komunis menangis,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Lo nya lah yg ngentot tu',nya ngentot,1,1,1,0,0,0,0,1,0,1,0,0
RT USER USER jgb mimpi pak klo kroco kroco bapak inginnya impor padahal stok banyak,jgb mimpi kroco kroco inginnya impor stok,1,0,1,0,0,0,0,0,1,1,0,0
"USER USER USER USER USER Sensi amat jd manusia.. Menyatukan semua elemen lintas agama? Gak salah tu.. Bukannya yg kmaren yg demo tandingan 212 berasal dr semua lintas agama, budaya dan adat.. Berarti masih kecil dong ka",sensitif manusia menyatukan elemen lintas agama salah kemarin demo tandingan 212 berasal lintas agama budaya adat bera i kakak,1,0,1,0,0,0,0,0,1,1,0,0
RT USER: Teriakin Ombusmin dan Ombusman Banci Kaleng....\n#OmbusdmanBanciKaleng URL,teriaki ombudsman ombudsman banci kaleng ombudsman banci kaleng uniform resource locator,1,1,0,1,0,0,0,1,0,0,1,0
"ianya berlaku.\n\nPenderitaannya itu akhirnya sampai ke pengetahuan Abu Bakar as-Siddiq yang membeli Zinnirah dengan harga tinggi. Sejak itu, dia tekun beribadat dan dengan kurnia Allah, kedua-dua matanya yang buta itu bercahaya semula. Peristiwa yang me",dianya berlaku penderitaannya pengetahuan abu bakar as sidik membeli zinnirah harga tekun beribadah kurnia allah matanya buta bercahaya peristiwa me,0,0,0,0,0,0,0,0,0,0,0,0
"""Assalamualaikum"" ibu"" kerudungan yang saya gak kenal nyeletuk depan rumah saya. Mau survey katanya, malah nanya ""kenapa ada poster poster film dipajang digarasi?"", Gua bilang ya karena kerja di media kayak gitu, terus mereka gajadi survey, mungkin gua m",assalamualaikum kerudungan kenal nyeletuk rumah survei poster poster film dipajang garasi gue bilang ya kerja media kayak survei gue,0,0,0,0,0,0,0,0,0,0,0,0
USER Ew gue mau budek ah',ngewe gue budek ah,0,0,0,0,0,0,0,0,0,0,0,0
Ini Mama Orang NTT,mama orang ntt,0,0,0,0,0,0,0,0,0,0,0,0
"USER ""Ah, namanya memang agak aneh sih. Tapi kupikir karena asing saja?"" tanggapnya sembari memanggut-manggutkan kepala.\n\nTawa ringan meluncur saat melihat respons menggemaskan dari Candy. Tanpa sadar tangannya terulur mengusak surai sang puan. """,ah namanya aneh sih pikir asing tanggapnya sembari memanggut manggutkan kepala tawa ringan meluncur respons menggemaskan candy sadar tangannya terulur menguak surai sang puan,0,0,0,0,0,0,0,0,0,0,0,0
Jejak analog.. silakan di save kali aja mau di re-post bulan depan 23 Mei 2018 percis 20 tahun ya?,jejak analog silakan save kali re post 23 mei 2018 percis 20 ya,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Ada PKI ya Bu? Saya tak melihatnya',partai komunis indonesia ya bu,0,0,0,0,0,0,0,0,0,0,0,0
"Belum pernah ada pelatih asing yang menjuarai Piala Dunia. Yang terbaru, Roberto Martinez (melatih Belgia), juga gagal di semifinal.'",pelatih asing menjuarai piala dunia terbaru robe o inez melatih belgia gagal semifinal,0,0,0,0,0,0,0,0,0,0,0,0
USER Isu Rohingya memang perlu digoreng utk agar Presiden Jokowi tampil layaknya seorang pemimpin bangsa besar,isu rohingya digoreng presiden jokowi tampil layaknya pemimpin bangsa,1,0,1,0,0,0,0,0,1,1,0,0
"USER lu bolot, lemot. masa gitu doang ga ngerti'",bolot lemot doang nge i,1,1,1,0,0,0,1,0,0,1,0,0
"Dari Rakyat biasa pada umumnya dan masih tetap bersahaja meski sdh jadi Presiden, kecuali semangat nya yg luar biasa untk Indonesia",rakyat bersahaja presiden kecuali semangat nya indonesia,0,0,0,0,0,0,0,0,0,0,0,0
"Makin ke sini makin ngerasa bacot orang gada habisnya, tapi hidupnya tetep gitu gitu aja.'",bacot orang habisnya hidupnya,0,1,0,0,0,0,0,0,0,0,0,0
ok masalahnya aku sikda pun banding kolej mrsm ngan sbp???? aku just padah jangan banding RESULT exam tiga buah sekolah ya bah paloi????? aku padah tiga2 ya paper exam lain bah bebal???? kau paloi kah bodo??????',oke sistem informasi kesehatan daerah banding college mrs gan sbp just padah banding result exam buah sekolah ya bah paloi padah ya paper exam bah bebal paloi kah bodoh,0,1,0,0,0,0,0,0,0,0,0,0
"USER USER Itu pola pikir manusia,brengsek, dungu, yang sangat merugikan orang lain....\xf0\x9f\x98\xac\xf0\x9f\x98\xac\xf0\x9f\x98\xac\xf0\x9f\x98\xac\xf0\x9f\x98\xac'",pola pikir manusia berengsek dungu merugikan orang,1,1,1,0,0,0,0,0,1,1,0,0
USER USER \nUSER USER USER \n\nAngkut gk nih???itung itung buat gantiin Petar dan cari pemain asing yg lebih berkualitas',angkut nih hitung hitung gantikan petar cari pemain asing berkualitas,0,0,0,0,0,0,0,0,0,0,0,0
pengen benget jilet memek',banget jilat memek,0,1,0,0,0,0,0,0,0,0,0,0
"apalagi temen gue yg onoh, yang gw chat panjang balesnya ok doang. susu kntl manis lu.'",teman gue gue chat balasnya oke doang susu kontol manis,1,1,1,0,0,0,0,0,1,1,0,0
"USER USER USER USER USER Neng andi, ngopi dulu gihh..\n\xf0\x9f\x98\x92Congor lu konslet \xf0\x9f\x98\x85'",neng andi minum kopi gih korsleting,1,1,1,0,0,0,1,0,0,1,0,0
"Serbuan TKA China, lalu Polisi bersama, lalu penyelundupan senpi... Hmmm \xf0\x9f\x98\x96 ada apa yaaa?... URL",serbuan tenaga kerja asing cina polisi penyelundupan senjata api hmmm ya uniform resource locator,1,0,0,1,0,1,0,0,0,0,1,0
USER Rendang #AsliSerunya\nUSER USER USER',rendang asli serunya,0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: Main layangan\n\n\xf0\x9f\x91\xa6 benang kuat kan, takut putus nanti\n\n\xf0\x9f\x91\xa8 ga mungkin putus, kita jarang berantem\n\n\xf0\x9f\x91\xa6 tai\n\n-gobs'",main layangan benang kuat takut putus putus jarang bertengkar tai goblok,0,1,0,0,0,0,0,0,0,0,0,0
USER Waduh gembel warnet..lu demen amat ngikutin gua ? Ehh..lu posting2 kayak gambar diatas emang lu udah berani ngadepin Polisi ??? USER USER Tolong nih bapak2 karena udah masuk pasal penghinaan terhadap Presiden...',gembel warung internet suka mengikuti gue eh posting posting kayak gambar berani menghadapi polisi tolong nih masuk pasal penghinaan presiden,1,1,1,0,0,0,0,0,1,1,0,0
USER USER USER Ga sembuh sembuh dungu nya mereka Kanda USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',sembuh sembuh dungu nya kanda,1,1,0,1,0,0,0,0,1,0,1,0
"Akhirnya dapet pencerahan jg soal Adora-Hilman-Alina. Too complicated, tp faker emg bener ada sih di rl, emg nyatanya ada kok yg seniat itu buat jd faker. Gila gasi. Gapaham sih kenapa mesti jd faker gt? Apa sbnrnya doi penyuka sesama jenis yg show off gt? Apa gmnsi:('",pencerahan adora hilman alina too complicated fucker sih rl seniat fucker gila sih paham sih mesti fucker penyuka jenis show off sih,0,1,0,0,0,0,0,0,0,0,0,0
"#GelangKode mereka anggap operasi intelejen. Dasar manusia fiksi dungu, sana belajar dulu ilmu intelejen.'",gelang kode anggap operasi intelijen dasar manusia fiksi dungu belajar ilmu intelijen,1,1,0,1,0,0,0,0,1,0,1,0
eh ketauan proyek nya cina yg garap? Terlalu!! Apa putra putri Indonesia gak diberi kesempatan? URL,eh ketahuan proyek nya cina garap putra putri indonesia kesempatan uniform resource locator,1,0,0,1,0,1,0,0,0,0,1,0
tas berisi bom yang ditemuin semalem deket kosan ternyata cuma tas isi alat kesehatan. bikin geger yang belom balik aja :( berisik banget kemaren mobil polisi',tas berisi bom ditemukan semalam indekos tas isi alat kesehatan bikin geger berisik banget kemarin mobil polisi,0,0,0,0,0,0,0,0,0,0,0,0
"USER lah gue ampe dikatain kampang, ya gue mah anggep bercandaan aja'",gue diejek kampang ya gue anggap bercandaan,0,1,0,0,0,0,0,0,0,0,0,0
"USER USER USER lah, saya ateis, ga ada kitabnya :p\n\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",ateis kitabnya p,0,0,0,0,0,0,0,0,0,0,0,0
"(41) Program16: Pembangunan pusat olahraga, seni, dan budaya di setiap kota/kabupaten. #Asyikm3nang USER #Asyikm3nang",41 program 16 pembangunan pusat olahraga seni budaya kota kabupaten asyik menang asyik menang,0,0,0,0,0,0,0,0,0,0,0,0
